month_date,lag_1,lag_2,lag_3,lag_6,lag_12,rolling_mean_3,rolling_std_3,month,quarter,revenue,series_id
2025-02-01,61379.26059669583,61449.897805311644,57225.45540474905,67026.43214121855,59155.917805302706,60018.204602252175,2418.84961581452,2,1,60301.08574528741,5
2025-03-01,60301.08574528741,61379.26059669583,61449.897805311644,63627.01181357135,65106.26317199615,61043.414715764964,643.8451903353397,3,1,63640.14681968422,5
2025-04-01,63640.14681968422,60301.08574528741,61379.26059669583,62275.02458533068,66471.6196004373,61773.49772055582,1704.083154370704,4,2,67287.46797224779,5
2025-05-01,67287.46797224779,63640.14681968422,60301.08574528741,57225.45540474905,66043.78237855759,63742.900179073134,3494.3243760341065,5,2,68673.19509386305,5
2025-06-01,68673.19509386305,67287.46797224779,63640.14681968422,61449.897805311644,64723.87465201064,66533.60329526501,2599.8322438102045,6,2,68865.62023869535,5
2025-07-01,68865.62023869535,68673.19509386305,67287.46797224779,61379.26059669583,63871.00640765136,68275.42776826872,860.9908698737827,7,3,69025.38000739308,5
2025-08-01,69025.38000739308,68865.62023869535,68673.19509386305,60301.08574528741,67026.43214121855,68854.73177998383,176.3447539030749,8,3,67564.81820658107,5
2025-09-01,67564.81820658107,69025.38000739308,68865.62023869535,63640.14681968422,63627.01181357135,68485.2728175565,801.1293990815794,9,3,66578.22485513546,5
2025-10-01,66578.22485513546,67564.81820658107,69025.38000739308,67287.46797224779,62275.02458533068,67722.8076897032,1231.2037168510994,10,4,67182.12100802094,5
2025-11-01,67182.12100802094,66578.22485513546,67564.81820658107,68673.19509386305,57225.45540474905,67108.38802324583,497.4123290207982,11,4,58590.8798600461,5
2025-12-01,58590.8798600461,67182.12100802094,66578.22485513546,68865.62023869535,61449.897805311644,64117.075241067505,4795.34140419471,12,4,62422.48332494294,5
2026-01-01,62422.48332494294,58590.8798600461,67182.12100802094,69025.38000739308,61379.26059669583,62731.82806433667,4303.966396419346,1,1,63924.32620825164,5
2026-02-01,63924.32620825164,62422.48332494294,58590.8798600461,67564.81820658107,60301.08574528741,61645.896464413556,2750.223236622245,2,1,65905.04829672023,5
2026-03-01,65905.04829672023,63924.32620825164,62422.48332494294,66578.22485513546,63640.14681968422,64083.9526099716,1746.761327931507,3,1,66990.98516443207,5
2026-04-01,66990.98516443207,65905.04829672023,63924.32620825164,67182.12100802094,67287.46797224779,65606.78655646798,1554.9338692221231,4,2,66605.38016292968,5
2026-05-01,66605.38016292968,66990.98516443207,65905.04829672023,58590.8798600461,68673.19509386305,66500.47120802733,550.5171539361065,5,2,72645.55417274614,5
2026-06-01,72645.55417274614,66605.38016292968,66990.98516443207,62422.48332494294,68865.62023869535,68747.30650003596,3381.482514022296,6,2,76464.77296638256,5
2026-07-01,76464.77296638256,72645.55417274614,66605.38016292968,63924.32620825164,69025.38000739308,71905.23576735279,4971.213143611692,7,3,69500.21525065384,5
2026-08-01,69500.21525065384,76464.77296638256,72645.55417274614,65905.04829672023,67564.81820658107,72870.18079659418,3487.7082567260545,8,3,73182.45638831842,5
2026-09-01,73182.45638831842,69500.21525065384,76464.77296638256,66990.98516443207,66578.22485513546,73049.14820178495,3484.1920653684833,9,3,68932.71385324569,5
2026-10-01,68932.71385324569,73182.45638831842,69500.21525065384,66605.38016292968,67182.12100802094,70538.46183073931,2307.280839949058,10,4,67570.69752321087,5
2026-11-01,67570.69752321087,68932.71385324569,73182.45638831842,72645.55417274614,58590.8798600461,69895.289254925,2927.0929166951473,11,4,64351.255983185096,5
2023-01-01,444.0926492613463,469.56153420268464,457.87583905542095,445.8124490076086,340.96676125115397,457.1766741731506,12.74882930657665,1,1,445.8752582201788,6
2023-02-01,445.8752582201788,444.0926492613463,469.56153420268464,431.15169057503806,319.82420033598083,453.17648056140325,14.217837767951021,2,1,421.7613509170918,6
2023-03-01,421.7613509170918,445.8752582201788,444.0926492613463,477.5482319605669,330.99036813785074,437.2430861328723,13.437169257089835,3,1,392.0813368309781,6
2023-04-01,392.0813368309781,421.7613509170918,445.8752582201788,457.87583905542095,334.50612936068393,419.90598198941626,26.94491213569303,4,2,440.1863319707764,6
2023-05-01,440.1863319707764,392.0813368309781,421.7613509170918,469.56153420268464,366.96861472050136,418.00967323961544,24.27094875353587,5,2,455.2315315982236,6
2023-06-01,455.2315315982236,440.1863319707764,392.0813368309781,444.0926492613463,387.3785204187522,429.1664001333261,32.98584466194253,6,2,508.8047271573171,6
2023-07-01,508.8047271573171,455.2315315982236,440.1863319707764,445.8752582201788,445.8124490076086,468.07419690877236,36.066904201818375,7,3,592.8362454996227,6
2023-08-01,592.8362454996227,508.8047271573171,455.2315315982236,421.7613509170918,431.15169057503806,518.9575014183878,69.36190194096939,8,3,604.4034737321763,6
2023-09-01,604.4034737321763,592.8362454996227,508.8047271573171,392.0813368309781,477.5482319605669,568.6814821297054,52.1763311451039,9,3,587.4592588637132,6
2023-10-01,587.4592588637132,604.4034737321763,592.8362454996227,440.1863319707764,457.87583905542095,594.8996593651708,8.658513842602328,10,4,577.555803605666,6
2023-11-01,577.555803605666,587.4592588637132,604.4034737321763,455.2315315982236,469.56153420268464,589.8061787338519,13.576832195438245,11,4,586.0483855151546,6
2023-12-01,586.0483855151546,577.555803605666,587.4592588637132,508.8047271573171,444.0926492613463,583.6878159948446,5.357128228553862,12,4,535.4898811619769,6
2024-01-01,535.4898811619769,586.0483855151546,577.555803605666,592.8362454996227,445.8752582201788,566.3646900942658,27.07344375631443,1,1,528.1524063473237,6
2024-02-01,528.1524063473237,535.4898811619769,586.0483855151546,604.4034737321763,421.7613509170918,549.8968910081517,31.52233415344223,2,1,541.1522084624883,6
2024-03-01,541.1522084624883,528.1524063473237,535.4898811619769,587.4592588637132,392.0813368309781,534.931498657263,6.51786445275525,3,1,569.8435375161085,6
2024-04-01,569.8435375161085,541.1522084624883,528.1524063473237,577.555803605666,440.1863319707764,546.3827174419735,21.332048018685906,4,2,589.3225898319225,6
2024-05-01,589.3225898319225,569.8435375161085,541.1522084624883,586.0483855151546,455.2315315982236,566.7727786035065,24.2315616612641,5,2,566.1698097424025,6
2024-06-01,566.1698097424025,589.3225898319225,569.8435375161085,535.4898811619769,508.8047271573171,575.1119790301445,12.443076928898998,6,2,685.4319820653951,6
2024-07-01,685.4319820653951,566.1698097424025,589.3225898319225,528.1524063473237,592.8362454996227,613.6414605465734,63.24098387459434,7,3,731.6780152587986,6
2024-08-01,731.6780152587986,685.4319820653951,566.1698097424025,541.1522084624883,604.4034737321763,661.0932690221988,85.39626009236989,8,3,781.3618340947384,6
2024-09-01,781.3618340947384,731.6780152587986,685.4319820653951,569.8435375161085,587.4592588637132,732.8239438063107,47.975191419836314,9,3,837.9024859637574,6
2024-10-01,837.9024859637574,781.3618340947384,731.6780152587986,589.3225898319225,577.555803605666,783.6474451057647,53.14910683546317,10,4,720.6866576759481,6
2024-11-01,720.6866576759481,837.9024859637574,781.3618340947384,566.1698097424025,586.0483855151546,779.9836592448146,58.62006588820111,11,4,745.4397828695967,6
2024-12-01,745.4397828695967,720.6866576759481,837.9024859637574,685.4319820653951,535.4898811619769,768.0096421697675,61.78136055414647,12,4,750.5094267992134,6
2025-01-01,750.5094267992134,745.4397828695967,720.6866576759481,731.6780152587986,528.1524063473237,738.8786224482527,15.957318355565807,1,1,663.327772592718,6
2025-02-01,663.327772592718,750.5094267992134,745.4397828695967,781.3618340947384,541.1522084624883,719.7589940871761,48.9365649786613,2,1,737.6284424554451,6
2025-03-01,737.6284424554451,663.327772592718,750.5094267992134,837.9024859637574,569.8435375161085,717.1552139491255,47.05874011965521,3,1,721.0326855200518,6
2025-04-01,721.0326855200518,737.6284424554451,663.327772592718,720.6866576759481,589.3225898319225,707.3296335227383,38.99971296103768,4,2,775.5042505324543,6
2025-05-01,775.5042505324543,721.0326855200518,737.6284424554451,745.4397828695967,566.1698097424025,744.7217928359838,27.919967110312637,5,2,793.2934867107938,6
2025-06-01,793.2934867107938,775.5042505324543,721.0326855200518,750.5094267992134,685.4319820653951,763.2768075877666,37.65021404861065,6,2,911.5250601509923,6
2025-07-01,911.5250601509923,793.2934867107938,775.5042505324543,663.327772592718,731.6780152587986,826.7742657980801,73.93332867211781,7,3,991.456711173941,6
2025-08-01,991.456711173941,911.5250601509923,793.2934867107938,737.6284424554451,781.3618340947384,898.7584193452425,99.6965707559953,8,3,1011.738521932856,6
2025-09-01,1011.738521932856,991.456711173941,911.5250601509923,721.0326855200518,837.9024859637574,971.5734310859298,52.982951039650004,9,3,1036.6887041228065,6
2025-10-01,1036.6887041228065,1011.738521932856,991.456711173941,775.5042505324543,720.6866576759481,1013.2946457432012,22.656112586150805,10,4,1033.8287502248259,6
2025-11-01,1033.8287502248259,1036.6887041228065,1011.738521932856,793.2934867107938,745.4397828695967,1027.4186587601628,13.654481032499259,11,4,961.3710322743495,6
2025-12-01,961.3710322743495,1033.8287502248259,1036.6887041228065,911.5250601509923,750.5094267992134,1010.6294955406606,42.68304097171936,12,4,950.8299616222862,6
2026-01-01,950.8299616222862,961.3710322743495,1033.8287502248259,991.456711173941,663.327772592718,982.0099147071538,45.184868356879676,1,1,916.9177270567571,6
2026-02-01,916.9177270567571,950.8299616222862,961.3710322743495,1011.738521932856,737.6284424554451,943.0395736511309,23.228036825093188,2,1,922.7285617593419,6
2026-03-01,922.7285617593419,916.9177270567571,950.8299616222862,1036.6887041228065,721.0326855200518,930.1587501461285,18.136032860142127,3,1,963.2802329425842,6
2026-04-01,963.2802329425842,922.7285617593419,916.9177270567571,1033.8287502248259,775.5042505324543,934.3088405862278,25.25762521070797,4,2,937.7887638109697,6
2026-05-01,937.7887638109697,963.2802329425842,922.7285617593419,961.3710322743495,793.2934867107938,941.265852837632,20.49822236226574,5,2,1053.0428357233595,6
2026-06-01,1053.0428357233595,937.7887638109697,963.2802329425842,950.8299616222862,911.5250601509923,984.7039441589712,60.540125741601265,6,2,1218.9210463746763,6
2023-01-01,15215.576819990274,13838.21678737869,14863.28099474737,15214.370221780833,14719.644534434517,14639.024867372113,715.5405459217217,1,1,16159.143303409486,7
2023-02-01,16159.143303409486,15215.576819990274,13838.21678737869,13428.383875384297,15639.979586232108,15070.97897025948,1167.2002299579055,2,1,17855.778762608734,7
2023-03-01,17855.778762608734,16159.143303409486,15215.576819990274,13690.691008261134,16012.832124185968,16410.166295336163,1337.8811536561982,3,1,19583.1469947619,7
2023-04-01,19583.1469947619,17855.778762608734,16159.143303409486,14863.28099474737,17391.389777499917,17866.02302026004,1712.0248328251157,4,2,19801.375859743894,7
2023-05-01,19801.375859743894,19583.1469947619,17855.778762608734,13838.21678737869,15288.80768460499,19080.100539038176,1065.893436773746,5,2,19204.909107448722,7
2023-06-01,19204.909107448722,19801.375859743894,19583.1469947619,15215.576819990274,13498.873815160901,19529.810653984838,301.7891989187313,6,2,17079.087394804035,7
2023-07-01,17079.087394804035,19204.909107448722,19801.375859743894,16159.143303409486,15214.370221780833,18695.12412066555,1430.952190378243,7,3,15618.287570730812,7
2023-08-01,15618.287570730812,17079.087394804035,19204.909107448722,17855.778762608734,13428.383875384297,17300.76135766119,1803.5570468573396,8,3,16895.47716955077,7
2023-09-01,16895.47716955077,15618.287570730812,17079.087394804035,19583.1469947619,13690.691008261134,16530.950711695205,795.7032646411682,9,3,16389.720123402243,7
2023-10-01,16389.720123402243,16895.47716955077,15618.287570730812,19801.375859743894,14863.28099474737,16301.161621227942,643.1837016467122,10,4,17607.132553103347,7
2023-11-01,17607.132553103347,16389.720123402243,16895.47716955077,19204.909107448722,13838.21678737869,16964.109948685455,611.6012588087773,11,4,18917.64305043598,7
2023-12-01,18917.64305043598,17607.132553103347,16389.720123402243,17079.087394804035,15215.576819990274,17638.165242313855,1264.2471483477502,12,4,19946.792856115157,7
2024-01-01,19946.792856115157,18917.64305043598,17607.132553103347,15618.287570730812,16159.143303409486,18823.85615321816,1172.6463959521768,1,1,22145.686160457317,7
2024-02-01,22145.686160457317,19946.792856115157,18917.64305043598,16895.47716955077,17855.778762608734,20336.707355669485,1648.966515051499,2,1,22999.817849076226,7
2024-03-01,22999.817849076226,22145.686160457317,19946.792856115157,16389.720123402243,19583.1469947619,21697.432288549568,1575.0996959467266,3,1,24167.32716255673,7
2024-04-01,24167.32716255673,22999.817849076226,22145.686160457317,17607.132553103347,19801.375859743894,23104.277057363423,1014.8605224312342,4,2,23019.6085372692,7
2024-05-01,23019.6085372692,24167.32716255673,22999.817849076226,18917.64305043598,19204.909107448722,23395.584516300718,668.421986377236,5,2,23125.977960828706,7
2024-06-01,23125.977960828706,23019.6085372692,24167.32716255673,19946.792856115157,17079.087394804035,23437.63788688488,634.1635773520959,6,2,22623.058990498124,7
2024-07-01,22623.058990498124,23125.977960828706,23019.6085372692,22145.686160457317,15618.287570730812,22922.88182953201,265.04511818157044,7,3,22227.95422459605,7
2024-08-01,22227.95422459605,22623.058990498124,23125.977960828706,22999.817849076226,16895.47716955077,22658.99705864096,450.0892314483073,8,3,20348.095937385675,7
2024-09-01,20348.095937385675,22227.95422459605,22623.058990498124,24167.32716255673,16389.720123402243,21733.03638415995,1215.554184248142,9,3,21068.77375426046,7
2024-10-01,21068.77375426046,20348.095937385675,22227.95422459605,23019.6085372692,17607.132553103347,21214.94130541406,948.4147351006827,10,4,20947.641163981152,7
2024-11-01,20947.641163981152,21068.77375426046,20348.095937385675,23125.977960828706,18917.64305043598,20788.170285209097,385.89810807534997,11,4,22418.751588949515,7
2024-12-01,22418.751588949515,20947.641163981152,21068.77375426046,22623.058990498124,19946.792856115157,21478.388835730377,816.6271222769825,12,4,25278.622465529068,7
2025-01-01,25278.622465529068,22418.751588949515,20947.641163981152,22227.95422459605,22145.686160457317,22881.67173948658,2202.287687364981,1,1,23948.358646572182,7
2025-02-01,23948.358646572182,25278.622465529068,22418.751588949515,20348.095937385675,22999.817849076226,23881.910900350253,1431.092881301032,2,1,26342.57320766813,7
2025-03-01,26342.57320766813,23948.358646572182,25278.622465529068,21068.77375426046,24167.32716255673,25189.851439923124,1199.5732834559733,3,1,27069.13354741021,7
2025-04-01,27069.13354741021,26342.57320766813,23948.358646572182,20947.641163981152,23019.6085372692,25786.688467216838,1632.9619955544358,4,2,26144.88560641232,7
2025-05-01,26144.88560641232,27069.13354741021,26342.57320766813,22418.751588949515,23125.977960828706,26518.864120496888,486.6902799206408,5,2,27780.259528560826,7
2025-06-01,27780.259528560826,26144.88560641232,27069.13354741021,25278.622465529068,22623.058990498124,26998.092894127785,819.9981994644659,6,2,28495.445321684998,7
2025-07-01,28495.445321684998,27780.259528560826,26144.88560641232,23948.358646572182,22227.95422459605,27473.53015221938,1204.9252783881757,7,3,26006.569662028494,7
2025-08-01,26006.569662028494,28495.445321684998,27780.259528560826,26342.57320766813,20348.095937385675,27427.424837424773,1281.403430524313,8,3,25691.465180545078,7
2025-09-01,25691.465180545078,26006.569662028494,28495.445321684998,27069.13354741021,21068.77375426046,26731.160054752854,1536.0174432271688,9,3,26546.12436529686,7
2025-10-01,26546.12436529686,25691.465180545078,26006.569662028494,26144.88560641232,20947.641163981152,26081.386402623477,432.2137654276291,10,4,27623.69899278637,7
