month,series_id,actual,predicted,abs_error,pct_error
2018-02-01,76,704.88,671.52,33.36,4.73
2018-03-01,76,708.21,678.7,29.52,4.17
2018-04-01,76,638.77,686.23,47.45,7.43
2018-05-01,76,661.72,634.13,27.58,4.17
2018-06-01,76,610.69,663.73,53.04,8.68
2018-07-01,76,712.75,592.06,120.68,16.93
2018-08-01,76,608.0,679.79,71.79,11.81
2018-09-01,76,638.71,601.38,37.34,5.85
2018-10-01,76,665.86,626.25,39.61,5.95
2018-11-01,76,685.54,694.38,8.84,1.29
2018-12-01,76,808.91,687.2,121.71,15.05
2019-01-01,76,874.39,781.67,92.72,10.6
2019-02-01,76,795.71,835.08,39.37,4.95
2019-03-01,76,770.34,771.76,1.43,0.19
2019-04-01,76,731.28,751.36,20.08,2.75
2019-05-01,76,781.81,727.68,54.13,6.92
2019-06-01,76,763.6,747.57,16.04,2.1
2019-07-01,76,744.49,758.97,14.48,1.95
2019-08-01,76,776.58,735.73,40.85,5.26
2019-09-01,76,802.18,756.96,45.22,5.64
2019-10-01,76,833.56,772.36,61.2,7.34
2022-01-01,78,34.55,31.25,3.3,9.55
2022-02-01,78,26.69,32.29,5.59,20.96
2022-03-01,78,28.59,30.67,2.08,7.26
2022-04-01,78,22.48,27.57,5.09,22.63
2022-05-01,78,22.31,23.89,1.58,7.07
2022-06-01,78,19.9,23.77,3.87,19.46
2022-07-01,78,22.43,21.96,0.47,2.1
2022-08-01,78,20.14,20.37,0.23,1.14
2022-09-01,78,26.0,21.96,4.04,15.53
2022-10-01,78,24.87,23.35,1.52,6.1
2022-11-01,78,25.61,24.07,1.54,6.01
2022-12-01,78,24.95,26.64,1.7,6.8
2023-01-01,78,29.98,27.11,2.87,9.58
2023-02-01,78,31.06,29.19,1.87,6.01
2023-03-01,78,27.27,29.75,2.48,9.11
2023-04-01,78,30.11,27.22,2.9,9.62
2023-05-01,78,25.48,28.91,3.43,13.47
2023-06-01,78,19.85,24.26,4.4,22.18
2023-07-01,78,19.39,23.47,4.08,21.02
2023-08-01,78,21.83,20.26,1.57,7.18
2023-09-01,78,20.31,21.58,1.28,6.3
2023-10-01,78,27.5,22.37,5.13,18.66
2020-01-01,81,10.15,12.22,2.07,20.37
2020-02-01,81,10.05,10.79,0.74,7.32
2020-03-01,81,8.73,10.35,1.63,18.63
2020-04-01,81,9.03,9.16,0.13,1.39
2020-05-01,81,9.24,9.86,0.62,6.75
2020-06-01,81,9.54,9.85,0.31,3.24
2020-07-01,81,10.58,11.03,0.45,4.21
2020-08-01,81,12.31,11.94,0.37,2.97
2020-09-01,81,12.15,12.17,0.02,0.18
2020-10-01,81,11.49,12.48,0.99,8.66
2020-11-01,81,11.65,12.2,0.55,4.71
2020-12-01,81,10.58,12.11,1.53,14.49
2021-01-01,81,11.09,11.52,0.43,3.91
2021-02-01,81,8.89,11.4,2.51,28.21
2021-03-01,81,8.09,8.97,0.88,10.89
2021-04-01,81,8.6,8.77,0.16,1.9
2021-05-01,81,7.78,8.78,1.0,12.83
2021-06-01,81,9.15,8.16,0.98,10.73
2021-07-01,81,10.75,9.86,0.88,8.23
2021-08-01,81,10.54,11.91,1.37,13.04
2021-09-01,81,10.16,11.07,0.91,8.96
2021-10-01,81,10.76,11.12,0.36,3.38
2021-11-01,81,11.13,11.77,0.64,5.71
2021-12-01,81,9.86,11.38,1.52,15.41
2022-01-01,81,8.49,10.65,2.16,25.44
2022-02-01,81,7.77,8.92,1.15,14.85
2022-03-01,81,7.32,8.06,0.75,10.24
2022-04-01,81,7.51,7.56,0.05,0.68
2022-05-01,81,8.14,7.73,0.4,4.96
2022-06-01,81,8.68,8.39,0.29,3.32
2022-07-01,81,9.2,8.98,0.22,2.39
2022-08-01,81,9.1,9.78,0.68,7.44
2022-09-01,81,9.44,9.88,0.45,4.73
2022-10-01,81,10.2,9.88,0.31,3.08
2020-01-01,86,60046.88,51066.62,8980.26,14.96
2020-02-01,86,46367.4,58335.24,11967.84,25.81
2020-03-01,86,48633.51,48869.67,236.16,0.49
2020-04-01,86,36829.88,50417.12,13587.24,36.89
2020-05-01,86,39877.97,41650.99,1773.03,4.45
2020-06-01,86,42593.09,43745.86,1152.77,2.71
2020-07-01,86,56090.74,45078.73,11012.01,19.63
2020-08-01,86,59385.24,59397.7,12.46,0.02
2020-09-01,86,57979.25,61950.17,3970.92,6.85
2020-10-01,86,53709.11,61153.99,7444.88,13.86
2020-11-01,86,49281.9,60041.29,10759.39,21.83
2020-12-01,86,52491.65,49328.25,3163.4,6.03
2021-01-01,86,44575.29,52793.21,8217.91,18.44
2021-02-01,86,38888.69,46774.96,7886.27,20.28
2021-03-01,86,46489.1,42073.76,4415.34,9.5
2021-04-01,86,38812.19,46839.07,8026.88,20.68
2021-05-01,86,47737.35,40000.05,7737.3,16.21
2021-06-01,86,43001.4,47918.99,4917.58,11.44
2021-07-01,86,52177.18,45079.99,7097.19,13.6
2021-08-01,86,54500.7,52413.9,2086.8,3.83
2021-09-01,86,45776.89,57117.93,11341.04,24.77
2021-10-01,86,66110.5,49656.52,16453.98,24.89
2021-11-01,86,52959.29,57761.34,4802.05,9.07
2021-12-01,86,53406.85,53818.96,412.11,0.77
2022-01-01,86,40028.23,55594.81,15566.58,38.89
2022-02-01,86,38582.83,42188.82,3605.99,9.35
2022-03-01,86,32967.88,41960.22,8992.34,27.28
2022-04-01,86,41724.94,36148.3,5576.65,13.37
2022-05-01,86,40114.22,43347.24,3233.02,8.06
2023-01-01,101,567.27,597.8,30.53,5.38
2023-02-01,101,882.52,608.56,273.96,31.04
2023-03-01,101,817.86,795.0,22.86,2.8
2023-04-01,101,755.8,819.06,63.26,8.37
2023-05-01,101,793.09,763.1,29.99,3.78
2023-06-01,101,670.74,766.39,95.65,14.26
2023-07-01,101,726.4,683.95,42.45,5.84
2023-08-01,101,890.64,696.72,193.92,21.77
2023-09-01,101,966.23,889.4,76.83,7.95
2023-10-01,101,822.47,925.19,102.73,12.49
2023-11-01,101,768.06,790.74,22.67,2.95
2023-12-01,101,781.52,749.65,31.87,4.08
2024-01-01,101,793.48,745.17,48.31,6.09
2024-02-01,101,1200.51,784.64,415.86,34.64
2024-03-01,101,1022.9,1104.44,81.54,7.97
2024-04-01,101,1367.18,970.05,397.12,29.05
2024-05-01,101,1304.47,1241.0,63.46,4.87
2024-06-01,101,893.92,1157.98,264.06,29.54
2024-07-01,101,1001.41,943.68,57.73,5.76
2024-08-01,101,960.47,965.01,4.54,0.47
2024-09-01,101,994.11,1003.39,9.27,0.93
2024-10-01,101,983.37,977.14,6.22,0.63
2024-11-01,101,1360.65,975.16,385.49,28.33
2024-12-01,101,939.93,1206.27,266.34,28.34
2025-01-01,101,1193.12,934.39,258.72,21.68
2025-02-01,101,1356.09,1198.17,157.91,11.64
2025-03-01,101,1363.49,1258.71,104.78,7.68
2025-04-01,101,1453.01,1376.62,76.39,5.26
2025-05-01,101,1290.98,1383.18,92.19,7.14
2025-06-01,101,1474.85,1244.4,230.44,15.62
2025-07-01,101,1497.25,1425.68,71.57,4.78
2025-08-01,101,1407.97,1450.18,42.21,3.0
2025-09-01,101,1394.27,1363.98,30.29,2.17
2025-10-01,101,1500.95,1348.59,152.36,10.15
2025-11-01,101,1462.63,1471.56,8.93,0.61
2025-12-01,101,1410.36,1364.9,45.46,3.22
2026-01-01,101,1312.46,1401.06,88.6,6.75
2026-02-01,101,1538.16,1290.81,247.35,16.08
2026-03-01,101,1733.93,1471.58,262.34,15.13
2026-04-01,101,1925.74,1719.12,206.61,10.73
2026-05-01,101,1808.24,1840.93,32.69,1.81
2026-06-01,101,1696.38,1806.21,109.83,6.47
2026-07-01,101,1593.11,1709.52,116.41,7.31
2026-08-01,101,1434.53,1642.62,208.09,14.51
2026-09-01,101,1660.87,1403.63,257.24,15.49
2022-01-01,107,104353.55,102593.44,1760.12,1.69
2022-02-01,107,93953.02,103124.28,9171.27,9.76
2022-03-01,107,93269.57,92980.24,289.33,0.31
2022-04-01,107,89124.65,90565.37,1440.72,1.62
2022-05-01,107,90186.03,87948.89,2237.13,2.48
2022-06-01,107,89224.56,88709.08,515.48,0.58
2022-07-01,107,99577.26,87882.89,11694.37,11.74
2022-08-01,107,104809.61,97169.45,7640.16,7.29
2022-09-01,107,115047.66,105233.81,9813.86,8.53
2022-10-01,107,129805.86,110316.79,19489.07,15.01
2022-11-01,107,129922.09,118611.98,11310.11,8.71
2022-12-01,107,133968.38,120308.98,13659.4,10.2
2023-01-01,107,121232.76,125670.29,4437.54,3.66
2023-02-01,107,114544.32,116329.74,1785.42,1.56
2023-03-01,107,113961.62,110881.01,3080.6,2.7
2023-04-01,107,108553.02,109584.12,1031.09,0.95
2023-05-01,107,97811.9,106977.21,9165.31,9.37
2023-06-01,107,109757.96,97919.0,11838.95,10.79
2023-07-01,107,113059.48,108337.99,4721.48,4.18
2023-08-01,107,129071.71,111130.64,17941.07,13.9
2023-09-01,107,152118.32,121180.57,30937.75,20.34
2023-10-01,107,159917.26,150111.78,9805.48,6.13
2023-11-01,107,166443.16,158715.2,7727.96,4.64
2023-12-01,107,174745.79,166188.92,8556.87,4.9
2024-01-01,107,149688.39,170174.16,20485.77,13.69
2023-01-01,109,226.02,181.73,44.29,19.6
2023-02-01,109,239.43,211.37,28.06,11.72
2023-03-01,109,278.72,244.06,34.66,12.43
2023-04-01,109,271.34,272.48,1.14,0.42
2023-05-01,109,285.51,271.88,13.63,4.77
2023-06-01,109,284.01,277.82,6.19,2.18
2023-07-01,109,266.43,276.1,9.67,3.63
2023-08-01,109,246.77,266.94,20.17,8.17
2023-09-01,109,207.72,246.28,38.55,18.56
2023-10-01,109,184.7,208.19,23.49,12.72
2023-11-01,109,231.3,196.52,34.78,15.04
2023-12-01,109,263.14,213.47,49.67,18.88
2024-01-01,109,257.52,263.36,5.84,2.27
2024-02-01,109,253.87,262.71,8.84,3.48
2024-03-01,109,293.11,264.95,28.16,9.61
2024-04-01,109,343.01,291.12,51.89,15.13
2024-05-01,109,369.15,324.84,44.31,12.0
2024-06-01,109,296.73,353.93,57.19,19.27
2024-07-01,109,301.13,308.7,7.57,2.51
2024-08-01,109,280.53,293.07,12.54,4.47
2024-09-01,109,268.12,275.49,7.37,2.75
2024-10-01,109,232.09,254.08,21.99,9.47
2024-11-01,109,212.18,233.71,21.53,10.15
2024-12-01,109,270.02,225.7,44.32,16.41
2025-01-01,109,313.58,258.12,55.46,17.68
2025-02-01,109,324.8,292.23,32.57,10.03
2025-03-01,109,371.84,307.54,64.3,17.29
2025-04-01,109,370.51,370.64,0.14,0.04
2025-05-01,109,365.77,385.38,19.61,5.36
2025-06-01,109,407.22,350.23,56.99,14.0
2025-07-01,109,363.08,371.17,8.09,2.23
2025-08-01,109,332.81,357.33,24.53,7.37
2025-09-01,109,325.19,326.88,1.69,0.52
2025-10-01,109,255.04,309.54,54.5,21.37
2025-11-01,109,267.24,271.56,4.32,1.62
2025-12-01,109,303.36,275.76,27.6,9.1
2021-01-01,113,56.4,55.49,0.92,1.62
2021-02-01,113,52.44,58.07,5.63,10.73
2021-03-01,113,63.74,56.65,7.08,11.11
2021-04-01,113,62.67,64.93,2.27,3.62
2021-05-01,113,61.75,65.33,3.59,5.81
2021-06-01,113,65.84,64.81,1.03,1.57
2021-07-01,113,60.7,65.3,4.6,7.57
2021-08-01,113,59.28,62.11,2.83,4.77
2021-09-01,113,55.79,57.83,2.04,3.66
2021-10-01,113,56.67,58.28,1.61,2.84
2021-11-01,113,52.67,58.21,5.54,10.52
2021-12-01,113,52.73,55.08,2.34,4.44
2022-01-01,113,55.1,54.71,0.4,0.72
2022-02-01,113,55.96,54.69,1.27,2.27
2022-03-01,113,57.06,59.29,2.23,3.9
2022-04-01,113,60.68,59.8,0.88,1.45
2022-05-01,113,63.98,61.73,2.25,3.51
2022-06-01,113,60.27,65.32,5.05,8.39
2019-01-01,115,389687.92,399112.08,9424.16,2.42
2019-02-01,115,455454.44,408442.01,47012.44,10.32
2019-03-01,115,463824.03,441174.01,22650.02,4.88
2019-04-01,115,434181.02,466074.86,31893.84,7.35
2019-05-01,115,316455.04,437277.61,120822.57,38.18
2019-06-01,115,319674.65,392458.44,72783.8,22.77
2019-07-01,115,315489.9,366395.84,50905.94,16.14
2019-08-01,115,329821.84,347119.86,17298.02,5.24
2019-09-01,115,286127.02,340633.75,54506.72,19.05
2019-10-01,115,322367.48,319119.0,3248.48,1.01
2019-11-01,115,337496.14,346171.41,8675.27,2.57
2019-12-01,115,350556.0,348906.99,1649.01,0.47
2020-01-01,115,369739.97,346650.33,23089.65,6.24
2020-02-01,115,294057.9,393317.43,99259.53,33.76
2020-03-01,115,359058.81,332331.61,26727.2,7.44
2020-04-01,115,308597.12,347873.49,39276.37,12.73
2020-05-01,115,253965.09,320589.2,66624.11,26.23
2020-06-01,115,283388.66,294841.88,11453.22,4.04
2020-07-01,115,311979.4,302927.0,9052.4,2.9
2020-08-01,115,262858.05,332819.86,69961.81,26.62
2020-09-01,115,293963.3,279798.54,14164.76,4.82
2020-10-01,115,239327.69,310420.18,71092.49,29.71
2020-11-01,115,311267.73,283671.83,27595.9,8.87
2020-12-01,115,258569.7,306808.12,48238.42,18.66
2021-01-01,115,267595.92,295578.59,27982.67,10.46
2021-02-01,115,234791.7,275543.78,40752.09,17.36
2021-03-01,115,317516.38,263142.45,54373.93,17.12
2017-01-01,123,654.17,659.1,4.93,0.75
2017-02-01,123,619.7,673.05,53.35,8.61
2017-03-01,123,648.59,586.24,62.35,9.61
2017-04-01,123,615.71,670.51,54.8,8.9
2017-05-01,123,485.67,577.85,92.18,18.98
2017-06-01,123,486.89,484.54,2.34,0.48
2017-07-01,123,504.41,485.14,19.28,3.82
2017-08-01,123,426.2,507.19,81.0,19.0
2017-09-01,123,522.24,440.47,81.77,15.66
2017-10-01,123,520.03,509.59,10.44,2.01
2017-11-01,123,584.75,529.65,55.11,9.42
2017-12-01,123,659.08,605.51,53.57,8.13
2018-01-01,123,755.86,684.54,71.32,9.44
2018-02-01,123,696.92,733.56,36.63,5.26
2018-03-01,123,644.02,703.52,59.5,9.24
2018-04-01,123,638.34,648.06,9.72,1.52
2018-05-01,123,517.29,608.6,91.31,17.65
2018-06-01,123,561.23,527.67,33.56,5.98
2018-07-01,123,580.51,576.86,3.66,0.63
2018-08-01,123,537.6,571.36,33.76,6.28
2018-09-01,123,578.38,541.63,36.76,6.36
2018-10-01,123,681.1,578.71,102.39,15.03
2018-11-01,123,588.59,672.2,83.61,14.21
2018-12-01,123,827.6,604.4,223.2,26.97
2017-01-01,128,12.12,15.02,2.9,23.9
2017-02-01,128,13.28,12.99,0.29,2.18
2017-03-01,128,14.87,14.68,0.19,1.26
2017-04-01,128,16.25,15.63,0.62,3.83
2017-05-01,128,19.01,17.46,1.54,8.12
2017-06-01,128,19.47,18.81,0.67,3.42
2017-07-01,128,19.84,21.18,1.34,6.76
2017-08-01,128,20.0,21.1,1.1,5.49
2017-09-01,128,17.08,20.04,2.96,17.35
2017-10-01,128,14.76,18.68,3.92,26.53
2017-11-01,128,13.24,15.13,1.89,14.3
2017-12-01,128,11.09,13.85,2.75,24.82
2018-01-01,128,10.7,12.13,1.44,13.43
2018-02-01,128,10.57,12.24,1.67,15.78
2018-03-01,128,11.9,11.47,0.43,3.59
2018-04-01,128,12.7,12.72,0.02,0.17
2018-05-01,128,13.92,13.73,0.19,1.35
2018-06-01,128,15.38,14.88,0.5,3.23
2021-01-01,140,1241.11,1250.69,9.57,0.77
2021-02-01,140,1317.28,1255.14,62.14,4.72
2021-03-01,140,1001.28,1301.48,300.21,29.98
2021-04-01,140,1293.39,1053.58,239.81,18.54
2021-05-01,140,1267.92,1221.28,46.64,3.68
2021-06-01,140,1289.71,1246.54,43.17,3.35
2021-07-01,140,1512.39,1251.24,261.16,17.27
2021-08-01,140,1697.52,1469.96,227.55,13.41
2021-09-01,140,1732.11,1649.98,82.12,4.74
2021-10-01,140,1607.67,1664.9,57.23,3.56
2021-11-01,140,1713.35,1640.16,73.19,4.27
2021-12-01,140,1669.66,1660.16,9.5,0.57
2022-01-01,140,1511.1,1641.76,130.66,8.65
2022-02-01,140,1410.81,1493.8,83.0,5.88
2022-03-01,140,1415.09,1366.14,48.94,3.46
2022-04-01,140,1619.39,1384.34,235.05,14.51
2022-05-01,140,1594.68,1627.67,32.99,2.07
2022-06-01,140,1569.31,1643.04,73.74,4.7
2022-07-01,140,1584.84,1632.52,47.68,3.01
2022-08-01,140,2031.25,1687.47,343.78,16.92
2022-09-01,140,1895.17,2046.48,151.31,7.98
2022-10-01,140,2047.41,1910.86,136.54,6.67
2022-11-01,140,2161.6,2012.02,149.58,6.92
2022-12-01,140,1738.5,2126.51,388.01,22.32
2023-01-01,140,1864.69,1726.02,138.67,7.44
2023-02-01,140,1807.23,1753.76,53.47,2.96
2023-03-01,140,1880.02,1754.93,125.09,6.65
2023-04-01,140,2048.46,1811.1,237.36,11.59
2023-05-01,140,1771.29,2017.83,246.54,13.92
2023-06-01,140,2184.66,1729.23,455.43,20.85
2023-07-01,140,2404.88,2117.18,287.69,11.96
2023-08-01,140,2318.71,2351.68,32.96,1.42
2023-09-01,140,2405.94,2278.68,127.26,5.29
2023-10-01,140,2534.71,2352.49,182.22,7.19
2023-11-01,140,2495.41,2480.45,14.96,0.6
2023-12-01,140,2475.41,2423.19,52.22,2.11
2024-01-01,140,2398.54,2438.68,40.13,1.67
2024-02-01,140,2085.79,2313.05,227.26,10.9
2024-03-01,140,2415.67,2080.86,334.8,13.86
2024-04-01,140,2507.22,2397.37,109.85,4.38
2024-05-01,140,2454.37,2425.77,28.59,1.16
2017-01-01,155,668.46,623.82,44.64,6.68
2017-02-01,155,681.04,672.25,8.78,1.29
2017-03-01,155,737.79,670.79,67.0,9.08
2017-04-01,155,639.81,694.87,55.06,8.61
2017-05-01,155,622.03,634.13,12.1,1.94
2017-06-01,155,601.38,586.16,15.22,2.53
2017-07-01,155,612.82,592.06,20.75,3.39
2017-08-01,155,583.28,590.72,7.43,1.27
2017-09-01,155,650.34,571.32,79.02,12.15
2017-10-01,155,687.69,665.18,22.5,3.27
2017-11-01,155,714.17,672.69,41.47,5.81
2017-12-01,155,846.9,694.6,152.3,17.98
2018-01-01,155,849.52,830.61,18.9,2.23
2018-02-01,155,936.74,835.08,101.65,10.85
2018-03-01,155,877.58,902.58,25.0,2.85
2018-04-01,155,872.18,843.1,29.08,3.33
2018-05-01,155,817.83,826.81,8.98,1.1
2018-06-01,155,816.64,803.52,13.13,1.61
2018-07-01,155,832.79,787.48,45.31,5.44
2018-08-01,155,783.21,799.94,16.73,2.14
2018-09-01,155,857.93,763.35,94.58,11.02
2018-10-01,155,843.85,836.78,7.07,0.84
2018-11-01,155,998.77,837.4,161.37,16.16
2018-12-01,155,992.71,959.84,32.88,3.31
2019-01-01,155,1142.83,978.08,164.75,14.42
2019-02-01,155,1129.06,1158.02,28.96,2.57
2019-03-01,155,1234.92,1089.77,145.15,11.75
2019-04-01,155,1038.83,1153.03,114.2,10.99
2019-05-01,155,985.6,1053.02,67.41,6.84
2019-06-01,155,1004.82,972.23,32.58,3.24
2019-07-01,155,936.63,978.94,42.31,4.52
2019-08-01,155,940.89,934.3,6.58,0.7
2022-01-01,163,13784.48,12599.05,1185.42,8.6
2022-02-01,163,15871.67,13912.34,1959.34,12.34
2022-03-01,163,18471.82,15607.38,2864.44,15.51
2022-04-01,163,20367.95,18290.44,2077.51,10.2
2022-05-01,163,21947.03,20317.41,1629.61,7.43
2022-06-01,163,22227.39,21615.11,612.28,2.75
2022-07-01,163,21162.74,21452.67,289.93,1.37
2022-08-01,163,19846.02,21445.03,1599.01,8.06
2022-09-01,163,17625.04,18936.56,1311.52,7.44
2022-10-01,163,16234.98,16804.74,569.76,3.51
2022-11-01,163,15299.33,16151.31,851.97,5.57
2022-12-01,163,15777.17,15052.49,724.68,4.59
2023-01-01,163,17278.52,15504.8,1773.72,10.27
2023-02-01,163,20100.04,17240.23,2859.81,14.23
2023-03-01,163,23260.37,19359.54,3900.83,16.77
2023-04-01,163,25642.99,23694.63,1948.37,7.6
2023-05-01,163,27429.0,25227.34,2201.66,8.03
2023-06-01,163,28058.46,26825.56,1232.91,4.39
2023-07-01,163,27071.39,27240.51,169.12,0.62
2023-08-01,163,24465.46,26275.84,1810.38,7.4
2023-09-01,163,22811.45,24364.2,1552.76,6.81
2023-10-01,163,20456.82,23779.24,3322.42,16.24
2023-11-01,163,19469.9,21162.98,1693.08,8.7
2023-12-01,163,19871.96,19241.52,630.44,3.17
2024-01-01,163,21694.2,19444.24,2249.95,10.37
2024-02-01,163,25452.54,22603.52,2849.02,11.19
2024-03-01,163,29000.48,24262.98,4737.5,16.34
2024-04-01,163,32670.25,28280.59,4389.66,13.44
2024-05-01,163,34690.59,32553.48,2137.1,6.16
2022-01-01,168,3123.2,2827.36,295.84,9.47
2022-02-01,168,3278.51,3099.87,178.65,5.45
2022-03-01,168,3279.93,3220.34,59.59,1.82
2022-04-01,168,3083.49,3222.26,138.77,4.5
2022-05-01,168,3002.79,3089.09,86.29,2.87
2022-06-01,168,2830.07,2869.72,39.65,1.4
2022-07-01,168,2752.24,2869.72,117.48,4.27
2022-08-01,168,2816.53,2769.11,47.41,1.68
2022-09-01,168,3016.43,2729.73,286.7,9.5
2022-10-01,168,3272.66,2840.64,432.02,13.2
2022-11-01,168,3566.02,3266.54,299.49,8.4
2022-12-01,168,3950.75,3477.59,473.16,11.98
2023-01-01,168,4099.29,3846.51,252.78,6.17
2023-02-01,168,4299.76,3884.17,415.59,9.67
2023-03-01,168,4297.34,4082.81,214.53,4.99
2023-04-01,168,4211.68,4081.95,129.73,3.08
2023-05-01,168,4009.09,4091.94,82.86,2.07
2023-06-01,168,3827.3,3891.16,63.85,1.67
2023-07-01,168,3728.17,3694.67,33.5,0.9
2023-08-01,168,3783.19,3696.63,86.57,2.29
2023-09-01,168,4020.36,3698.67,321.69,8.0
2021-01-01,170,832423.42,702778.92,129644.5,15.57
2021-02-01,170,835807.66,809679.35,26128.31,3.13
2021-03-01,170,757475.96,798733.52,41257.56,5.45
2021-04-01,170,713409.03,728688.2,15279.17,2.14
2021-05-01,170,634737.65,690262.05,55524.41,8.75
2021-06-01,170,586777.73,630432.53,43654.8,7.44
2021-07-01,170,563652.72,580146.79,16494.08,2.93
2021-08-01,170,502505.98,547911.15,45405.18,9.04
2021-09-01,170,635170.92,513308.39,121862.54,19.19
2021-10-01,170,762128.68,670821.94,91306.74,11.98
2021-11-01,170,838008.43,758433.2,79575.23,9.5
2021-12-01,170,949178.46,827145.7,122032.76,12.86
2022-01-01,170,1036387.66,922070.56,114317.1,11.03
2022-02-01,170,1006769.48,1053699.58,46930.1,4.66
2022-03-01,170,1022177.48,943277.17,78900.31,7.72
2022-04-01,170,917650.68,925755.97,8105.29,0.88
2022-05-01,170,774927.32,855706.17,80778.85,10.42
2022-06-01,170,700198.04,742454.02,42255.98,6.03
2022-07-01,170,588062.25,701197.14,113134.89,19.24
2022-08-01,170,698187.89,596132.59,102055.3,14.62
2022-09-01,170,745138.41,715237.69,29900.72,4.01
2022-10-01,170,931090.41,755602.09,175488.32,18.85
2022-11-01,170,1065864.52,926558.01,139306.51,13.07
2022-12-01,170,1211902.8,1065454.38,146448.42,12.08
2022-01-01,174,3962444.65,2913502.35,1048942.29,26.47
2022-02-01,174,4040341.01,3776159.67,264181.34,6.54
2022-03-01,174,3974930.89,4025012.12,50081.23,1.26
2022-04-01,174,3724004.32,3992816.87,268812.56,7.22
2022-05-01,174,4482939.42,3683960.78,798978.64,17.82
2022-06-01,174,3540549.78,4265378.48,724828.7,20.47
2022-07-01,174,3537449.96,3580325.11,42875.15,1.21
2022-08-01,174,3138392.15,3360739.75,222347.6,7.08
2022-09-01,174,2751233.76,2947545.07,196311.31,7.14
2022-10-01,174,2906517.21,2799989.6,106527.62,3.67
2022-11-01,174,3778379.83,2890081.96,888297.87,23.51
2022-12-01,174,4361323.45,3591862.0,769461.44,17.64
2023-01-01,174,3829640.87,4345496.96,515856.09,13.47
2023-02-01,174,5123832.56,3926228.78,1197603.79,23.37
2023-03-01,174,5110775.65,4819608.95,291166.7,5.7
2023-04-01,174,4736115.52,4755449.92,19334.4,0.41
2023-05-01,174,4981938.4,4890150.07,91788.33,1.84
2023-06-01,174,4008434.99,4708040.94,699605.95,17.45
2023-07-01,174,3883587.82,4077733.4,194145.58,5.0
2023-08-01,174,3475702.17,3839695.86,363993.68,10.47
2023-09-01,174,3472155.77,3535113.93,62958.16,1.81
2023-10-01,174,3790501.42,3461853.04,328648.38,8.67
2023-11-01,174,3954307.25,3751761.73,202545.51,5.12
2023-12-01,174,5536699.54,4187872.73,1348826.8,24.36
2024-01-01,174,5844809.11,5119900.08,724909.03,12.4
2024-02-01,174,7044700.67,5808629.32,1236071.35,17.55
2024-03-01,174,6419874.04,6446533.23,26659.18,0.42
2024-04-01,174,6206903.05,6401049.1,194146.05,3.13
2024-05-01,174,6980368.61,5772611.23,1207757.38,17.3
2024-06-01,174,5382152.28,6133382.67,751230.39,13.96
2024-07-01,174,5004691.58,5278979.12,274287.54,5.48
2024-08-01,174,4920043.38,4644407.03,275636.35,5.6
2024-09-01,174,4118264.69,4838805.24,720540.55,17.5
2017-01-01,184,84107.2,90316.96,6209.76,7.38
2017-02-01,184,79430.94,86270.45,6839.51,8.61
2017-03-01,184,72183.85,84604.24,12420.39,17.21
2017-04-01,184,64663.55,74079.61,9416.07,14.56
2017-05-01,184,58569.0,65596.86,7027.86,12.0
2017-06-01,184,55527.5,63913.13,8385.62,15.1
2017-07-01,184,55276.92,62147.81,6870.89,12.43
2017-08-01,184,57813.89,60979.8,3165.91,5.48
2017-09-01,184,61934.5,62292.18,357.68,0.58
2017-10-01,184,67364.82,65603.32,1761.5,2.61
2017-11-01,184,70823.31,70391.45,431.86,0.61
2017-12-01,184,71989.49,73723.96,1734.47,2.41
2018-01-01,184,71995.42,73857.44,1862.02,2.59
2018-02-01,184,65541.68,73800.91,8259.22,12.6
2018-03-01,184,60861.25,65643.64,4782.39,7.86
2018-04-01,184,53878.1,64176.89,10298.79,19.11
2018-05-01,184,49233.97,59221.21,9987.24,20.29
2018-06-01,184,47259.81,51053.81,3794.0,8.03
2018-07-01,184,45866.48,49924.63,4058.15,8.85
2018-08-01,184,48225.71,50528.11,2302.4,4.77
2018-09-01,184,52323.94,52590.41,266.47,0.51
2018-10-01,184,56087.6,54541.07,1546.53,2.76
2018-11-01,184,59956.74,61340.1,1383.36,2.31
2018-12-01,184,60400.45,63106.83,2706.39,4.48
2019-01-01,184,59594.68,64506.83,4912.15,8.24
2019-02-01,184,55175.05,63174.11,7999.06,14.5
2019-03-01,184,50081.51,58451.12,8369.6,16.71
2019-04-01,184,45503.19,52820.45,7317.26,16.08
2019-05-01,184,40844.05,49235.06,8391.02,20.54
2019-06-01,184,39408.54,43704.92,4296.37,10.9
2019-07-01,184,38381.44,41975.76,3594.32,9.36
2019-08-01,184,40434.79,41394.85,960.06,2.37
2023-01-01,192,333.06,427.09,94.02,28.23
2023-02-01,192,373.05,376.53,3.47,0.93
2023-03-01,192,329.82,389.66,59.84,18.14
2023-04-01,192,314.01,368.38,54.37,17.31
2023-05-01,192,382.79,334.27,48.52,12.68
2023-06-01,192,393.59,400.17,6.58,1.67
2023-07-01,192,383.99,381.15,2.85,0.74
2023-08-01,192,389.35,396.97,7.62,1.96
2023-09-01,192,366.12,377.6,11.48,3.13
2023-10-01,192,358.7,387.49,28.8,8.03
2023-11-01,192,328.79,399.79,71.0,21.6
2023-12-01,192,356.74,368.77,12.03,3.37
2024-01-01,192,319.24,362.13,42.89,13.44
2024-02-01,192,335.37,346.8,11.43,3.41
