Opportunity_ID,Industry,Deal_Size,Sales_Cycle_Days,Status,Close_Date
OPP-1333,IT_Tech,34522.26,50.0,Won,2023-03-28 23:55:40.748149630
OPP-1334,IT_Tech,26924.21,66.0,Won,2023-03-29 06:11:52.942588518
OPP-1335,IT_Tech,22397.53,74.0,Lost,2023-03-29 12:28:05.137027405
OPP-1336,Manufacturing,35099.36,67.0,Won,2023-03-29 18:44:17.331466293
OPP-1337,Retail,16026.28,-30.0,Won,2023-03-30 01:00:29.525905181
OPP-1338,health-care,256765.57,100.0,Lost,2023-03-30 07:16:41.720344069
OPP-1339,IT_Tech,17052.61,69.0,Won,2023-03-30 13:32:53.914782957
OPP-1340,health-care,146624.27,73.0,Lost,2023-03-30 19:49:06.109221844
OPP-1341,health-care,131119.05,90.0,Lost,2023-03-31 02:05:18.303660732
OPP-1342,IT_Tech,24598.82,73.0,Lost,2023-03-31 08:21:30.498099620
OPP-1343,health-care,82614.59,48.0,Lost,2023-03-31 14:37:42.692538508
OPP-1344,health-care,55571.18,81.0,Lost,2023-03-31 20:53:54.886977395
OPP-1345,Finance,81749.35,83.0,Lost,2023-04-01 03:10:07.081416283
OPP-1346,Finance,180860.01,84.0,Lost,2023-04-01 09:26:19.275855171
OPP-1347,IT_Tech,49158.4,86.0,Lost,2023-04-01 15:42:31.470294059
OPP-1348,health-care,,72.0,Lost,2023-04-01 21:58:43.664732947
OPP-1349,Finance,,80.0,Won,2023-04-02 04:14:55.859171834
OPP-1350,Finance,30018.41,53.0,Won,2023-04-02 10:31:08.053610722
OPP-1351,Manufacturing,32720.79,77.0,Lost,2023-04-02 16:47:20.248049610
OPP-1352,Finance,150838.48,106.0,Lost,2023-04-02 23:03:32.442488498
OPP-1353,IT_Tech,16922.78,56.0,Won,2023-04-03 05:19:44.636927385
OPP-1354,IT_Tech,21428.03,60.0,Won,2023-04-03 11:35:56.831366273
OPP-1355,Finance,78886.13,70.0,Lost,2023-04-03 17:52:09.025805161
OPP-1356,IT_Tech,22196.12,71.0,Lost,2023-04-04 00:08:21.220244049
OPP-1357,Finance,45455.36,62.0,Lost,2023-04-04 06:24:33.414682937
OPP-1358,Manufacturing,29383.86,77.0,Won,2023-04-04 12:40:45.609121824
OPP-1359,Finance,32229.25,82.0,Lost,2023-04-04 18:56:57.803560712
OPP-1360,health-care,40762.87,80.0,Lost,2023-04-05 01:13:09.997999600
OPP-1361,Finance,111530.88,60.0,Lost,2023-04-05 07:29:22.192438488
OPP-1362,health-care,33375.53,84.0,Won,2023-04-05 13:45:34.386877375
OPP-1363,Finance,28036.9,82.0,Won,2023-04-05 20:01:46.581316263
OPP-1364,Manufacturing,26502.32,81.0,Won,2023-04-06 02:17:58.775755151
OPP-1365,health-care,113456.33,85.0,Lost,2023-04-06 08:34:10.970194039
OPP-1366,Manufacturing,32910.24,75.0,Lost,2023-04-06 14:50:23.164632927
OPP-1367,Manufacturing,28787.87,84.0,Lost,2023-04-06 21:06:35.359071814
OPP-1368,IT_Tech,37129.96,96.0,Lost,2023-04-07 03:22:47.553510702
OPP-1369,IT_Tech,15171.08,55.0,Lost,2023-04-07 09:38:59.747949590
OPP-1370,IT_Tech,46506.75,88.0,Won,2023-04-07 15:55:11.942388478
OPP-1371,IT_Tech,43990.0,73.0,Lost,2023-04-07 22:11:24.136827365
OPP-1372,IT_Tech,29594.56,70.0,Lost,2023-04-08 04:27:36.331266253
OPP-1373,Finance,133726.87,64.0,Lost,2023-04-08 10:43:48.525705141
OPP-1374,IT_Tech,20666.14,,Won,2023-04-08 17:00:00.720144029
OPP-1375,health-care,143881.51,71.0,Lost,2023-04-08 23:16:12.914582917
OPP-1376,Retail,14432.63,61.0,Won,2023-04-09 05:32:25.109021804
OPP-1377,IT_Tech,30690.97,59.0,Won,2023-04-09 11:48:37.303460692
OPP-1378,Retail,13227.63,61.0,Lost,2023-04-09 18:04:49.497899580
OPP-1379,IT_Tech,34419.12,68.0,Lost,2023-04-10 00:21:01.692338468
OPP-1380,IT_Tech,66845.65,78.0,Lost,2023-04-10 06:37:13.886777355
OPP-1381,Finance,38330.17,54.0,Lost,2023-04-10 12:53:26.081216243
OPP-1382,Finance,46281.08,57.0,Lost,2023-04-10 19:09:38.275655131
OPP-1383,Manufacturing,60970.87,81.0,Lost,2023-04-11 01:25:50.470094019
OPP-1384,Retail,9919.25,54.0,Won,2023-04-11 07:42:02.664532906
OPP-1385,Retail,20957.81,82.0,Lost,2023-04-11 13:58:14.858971794
OPP-1386,IT_Tech,84941.49,82.0,Lost,2023-04-11 20:14:27.053410682
OPP-1387,IT_Tech,29705.95,79.0,Won,2023-04-12 02:30:39.247849570
OPP-1388,Retail,18782.51,85.0,Lost,2023-04-12 08:46:51.442288458
OPP-1389,Retail,7503.72,58.0,Won,2023-04-12 15:03:03.636727345
OPP-1390,Manufacturing,52963.94,69.0,Lost,2023-04-12 21:19:15.831166233
OPP-1391,health-care,82425.85,89.0,Won,2023-04-13 03:35:28.025605121
OPP-1392,health-care,97131.69,86.0,Won,2023-04-13 09:51:40.220044009
OPP-1393,Retail,9674.16,61.0,Lost,2023-04-13 16:07:52.414482896
OPP-1394,health-care,26993.46,88.0,Won,2023-04-13 22:24:04.608921784
OPP-1395,Manufacturing,46705.91,72.0,Lost,2023-04-14 04:40:16.803360672
OPP-1396,Manufacturing,12942.85,66.0,Lost,2023-04-14 10:56:28.997799560
OPP-1397,health-care,60451.08,77.0,Lost,2023-04-14 17:12:41.192238448
OPP-1398,Retail,21388.12,58.0,Won,2023-04-14 23:28:53.386677335
OPP-1399,Retail,14705.09,68.0,Won,2023-04-15 05:45:05.581116223
OPP-1400,IT_Tech,96198.72,97.0,Lost,2023-04-15 12:01:17.775555110
OPP-1401,Manufacturing,60630.57,82.0,Lost,2023-04-15 18:17:29.969993998
OPP-1402,Finance,49397.79,76.0,Won,2023-04-16 00:33:42.164432886
OPP-1403,Retail,13543.43,64.0,Won,2023-04-16 06:49:54.358871774
OPP-1404,health-care,71081.16,82.0,Won,2023-04-16 13:06:06.553310662
OPP-1405,Manufacturing,16463.67,76.0,Lost,2023-04-16 19:22:18.747749550
OPP-1406,health-care,41596.06,81.0,Lost,2023-04-17 01:38:30.942188438
OPP-1407,IT_Tech,27436.23,67.0,Lost,2023-04-17 07:54:43.136627326
OPP-1408,Manufacturing,13119.96,70.0,Won,2023-04-17 14:10:55.331066214
OPP-1409,IT_Tech,37188.2,79.0,Lost,2023-04-17 20:27:07.525505100
OPP-1410,health-care,62979.02,65.0,Won,2023-04-18 02:43:19.719943988
OPP-1411,Manufacturing,15733.59,69.0,Won,2023-04-18 08:59:31.914382876
OPP-1412,Manufacturing,44449.39,48.0,Lost,2023-04-18 15:15:44.108821764
OPP-1413,Finance,112366.78,87.0,Lost,2023-04-18 21:31:56.303260652
OPP-1414,Finance,83802.72,87.0,Lost,2023-04-19 03:48:08.497699540
OPP-1415,health-care,60207.91,86.0,Lost,2023-04-19 10:04:20.692138428
OPP-1416,IT_Tech,48811.49,70.0,Lost,2023-04-19 16:20:32.886577316
OPP-1417,health-care,109988.62,84.0,Lost,2023-04-19 22:36:45.081016204
OPP-1418,Finance,87942.82,96.0,Won,2023-04-20 04:52:57.275455090
OPP-1419,Retail,8845.76,80.0,Lost,2023-04-20 11:09:09.469893978
OPP-1420,Retail,15341.25,67.0,Won,2023-04-20 17:25:21.664332866
OPP-1421,Retail,24288.06,72.0,Won,2023-04-20 23:41:33.858771754
OPP-1422,IT_Tech,26948.57,84.0,Won,2023-04-21 05:57:46.053210642
OPP-1423,health-care,257497.07,69.0,Lost,2023-04-21 12:13:58.247649530
OPP-1424,IT_Tech,27922.4,67.0,Won,2023-04-21 18:30:10.442088418
OPP-1425,Finance,74566.32,94.0,Lost,2023-04-22 00:46:22.636527306
OPP-1426,health-care,48849.95,87.0,Lost,2023-04-22 07:02:34.830966194
OPP-1427,Manufacturing,40604.55,78.0,Lost,2023-04-22 13:18:47.025405080
OPP-1428,health-care,25710.81,53.0,Lost,2023-04-22 19:34:59.219843968
OPP-1429,IT_Tech,27638.89,70.0,Won,2023-04-23 01:51:11.414282856
OPP-1430,IT_Tech,21034.92,62.0,Won,2023-04-23 08:07:23.608721744
OPP-1431,Retail,14295.06,70.0,Won,2023-04-23 14:23:35.803160632
OPP-1432,Finance,132809.15,72.0,Lost,2023-04-23 20:39:47.997599520
OPP-1433,IT_Tech,50161.5,63.0,Won,2023-04-24 02:56:00.192038408
OPP-1434,IT_Tech,11094.12,40.0,Lost,2023-04-24 09:12:12.386477296
OPP-1435,Retail,37087.48,88.0,Lost,2023-04-24 15:28:24.580916184
OPP-1436,IT_Tech,42093.14,69.0,Won,2023-04-24 21:44:36.775355070
OPP-1437,Retail,9061.14,65.0,Won,2023-04-25 04:00:48.969793958
OPP-1438,Retail,14451.65,67.0,Won,2023-04-25 10:17:01.164232846
OPP-1439,IT_Tech,39659.86,61.0,Lost,2023-04-25 16:33:13.358671734
OPP-1440,IT_Tech,,56.0,Won,2023-04-25 22:49:25.553110622
OPP-1441,Manufacturing,40093.05,62.0,Lost,2023-04-26 05:05:37.747549510
OPP-1442,health-care,50793.14,67.0,Won,2023-04-26 11:21:49.941988398
OPP-1443,health-care,57376.08,81.0,Won,2023-04-26 17:38:02.136427286
OPP-1444,Retail,9479.25,-30.0,Won,2023-04-26 23:54:14.330866174
OPP-1445,Manufacturing,17741.55,89.0,Won,2023-04-27 06:10:26.525305060
OPP-1446,Manufacturing,39062.5,86.0,Won,2023-04-27 12:26:38.719743948
OPP-1447,Retail,17901.68,78.0,Won,2023-04-27 18:42:50.914182836
OPP-1448,health-care,99601.27,79.0,Lost,2023-04-28 00:59:03.108621724
OPP-1449,IT_Tech,54718.8,94.0,Lost,2023-04-28 07:15:15.303060612
OPP-1450,Retail,15711.84,65.0,Won,2023-04-28 13:31:27.497499500
OPP-1451,Finance,53122.97,75.0,Won,2023-04-28 19:47:39.691938388
OPP-1452,health-care,121030.56,83.0,Lost,2023-04-29 02:03:51.886377276
OPP-1453,Manufacturing,18420.9,77.0,Won,2023-04-29 08:20:04.080816164
OPP-1454,IT_Tech,23148.01,77.0,Won,2023-04-29 14:36:16.275255050
OPP-1455,health-care,41006.26,68.0,Won,2023-04-29 20:52:28.469693938
OPP-1456,IT_Tech,62319.4,70.0,Won,2023-04-30 03:08:40.664132826
OPP-1457,health-care,128755.83,90.0,Lost,2023-04-30 09:24:52.858571714
OPP-1458,IT_Tech,46334.99,83.0,Won,2023-04-30 15:41:05.053010602
OPP-1459,IT_Tech,62066.7,72.0,Won,2023-04-30 21:57:17.247449490
OPP-1460,IT_Tech,23396.9,51.0,Won,2023-05-01 04:13:29.441888378
OPP-1461,Finance,90143.41,77.0,Lost,2023-05-01 10:29:41.636327266
OPP-1462,Retail,12549.21,73.0,Won,2023-05-01 16:45:53.830766154
OPP-1463,Finance,121555.87,103.0,Lost,2023-05-01 23:02:06.025205040
OPP-1464,Manufacturing,34282.42,58.0,Lost,2023-05-02 05:18:18.219643928
OPP-1465,health-care,58048.51,71.0,Lost,2023-05-02 11:34:30.414082816
OPP-1466,IT_Tech,47593.63,70.0,Lost,2023-05-02 17:50:42.608521704
OPP-1467,Manufacturing,56279.44,92.0,Lost,2023-05-03 00:06:54.802960592
OPP-1468,IT_Tech,25999.37,70.0,Won,2023-05-03 06:23:06.997399480
OPP-1469,Manufacturing,35223.27,62.0,Won,2023-05-03 12:39:19.191838368
OPP-1470,IT_Tech,21392.16,76.0,Lost,2023-05-03 18:55:31.386277256
OPP-1471,Manufacturing,10414.66,59.0,Lost,2023-05-04 01:11:43.580716144
OPP-1472,IT_Tech,40144.06,59.0,Won,2023-05-04 07:27:55.775155030
OPP-1473,Manufacturing,49239.56,64.0,Lost,2023-05-04 13:44:07.969593918
OPP-1474,Finance,85582.84,100.0,Lost,2023-05-04 20:00:20.164032806
OPP-1475,Manufacturing,13700.93,71.0,Won,2023-05-05 02:16:32.358471694
OPP-1476,IT_Tech,30472.36,73.0,Won,2023-05-05 08:32:44.552910582
OPP-1477,Finance,19321.84,66.0,Won,2023-05-05 14:48:56.747349470
OPP-1478,Manufacturing,72030.91,81.0,Lost,2023-05-05 21:05:08.941788358
OPP-1479,Finance,38115.15,77.0,Lost,2023-05-06 03:21:21.136227246
OPP-1480,Finance,155319.9,87.0,Lost,2023-05-06 09:37:33.330666134
OPP-1481,Finance,128994.08,83.0,Lost,2023-05-06 15:53:45.525105020
OPP-1482,health-care,42601.54,85.0,Won,2023-05-06 22:09:57.719543908
OPP-1483,Finance,37061.32,73.0,Lost,2023-05-07 04:26:09.913982796
OPP-1484,Finance,90239.46,68.0,Lost,2023-05-07 10:42:22.108421684
OPP-1485,Manufacturing,23809.45,63.0,Won,2023-05-07 16:58:34.302860572
OPP-1486,IT_Tech,38224.9,50.0,Lost,2023-05-07 23:14:46.497299460
OPP-1487,IT_Tech,28526.43,96.0,Won,2023-05-08 05:30:58.691738348
OPP-1488,Manufacturing,14904.53,77.0,Won,2023-05-08 11:47:10.886177236
OPP-1489,Manufacturing,11905.62,55.0,Won,2023-05-08 18:03:23.080616124
OPP-1490,health-care,83785.11,75.0,Lost,2023-05-09 00:19:35.275055010
OPP-1491,Finance,52211.88,68.0,Won,2023-05-09 06:35:47.469493898
OPP-1492,IT_Tech,27541.66,90.0,Lost,2023-05-09 12:51:59.663932786
OPP-1493,IT_Tech,51427.68,58.0,Lost,2023-05-09 19:08:11.858371674
OPP-1494,health-care,147866.54,84.0,Lost,2023-05-10 01:24:24.052810562
OPP-1495,health-care,62098.25,75.0,Lost,2023-05-10 07:40:36.247249450
OPP-1496,Finance,59613.7,86.0,Lost,2023-05-10 13:56:48.441688338
OPP-1497,IT_Tech,46633.36,74.0,Won,2023-05-10 20:13:00.636127226
OPP-1498,Manufacturing,18426.26,47.0,Won,2023-05-11 02:29:12.830566114
OPP-1499,Manufacturing,40602.16,71.0,Won,2023-05-11 08:45:25.025005000
OPP-1500,Finance,101837.29,69.0,Lost,2023-05-11 15:01:37.219443888
OPP-1501,Finance,,82.0,Won,2023-05-11 21:17:49.413882776
OPP-1502,health-care,22878.4,87.0,Won,2023-05-12 03:34:01.608321664
OPP-1503,Retail,,42.0,Lost,2023-05-12 09:50:13.802760552
OPP-1504,Finance,43176.09,65.0,Lost,2023-05-12 16:06:25.997199440
OPP-1505,IT_Tech,38175.28,67.0,Lost,2023-05-12 22:22:38.191638328
OPP-1506,Manufacturing,46183.24,70.0,Lost,2023-05-13 04:38:50.386077216
OPP-1507,Retail,28236.06,80.0,Lost,2023-05-13 10:55:02.580516104
OPP-1508,Manufacturing,28353.83,69.0,Lost,2023-05-13 17:11:14.774954990
OPP-1509,Retail,10417.2,69.0,Won,2023-05-13 23:27:26.969393878
OPP-1510,Finance,145772.61,75.0,Lost,2023-05-14 05:43:39.163832766
OPP-1511,health-care,87373.4,82.0,Lost,2023-05-14 11:59:51.358271654
OPP-1512,Manufacturing,68447.74,87.0,Won,2023-05-14 18:16:03.552710542
OPP-1513,Manufacturing,41955.47,65.0,Won,2023-05-15 00:32:15.747149430
OPP-1514,IT_Tech,20362.33,78.0,Lost,2023-05-15 06:48:27.941588318
OPP-1515,IT_Tech,18646.91,69.0,Lost,2023-05-15 13:04:40.136027206
OPP-1516,health-care,,84.0,Won,2023-05-15 19:20:52.330466094
OPP-1517,Retail,18602.03,66.0,Won,2023-05-16 01:37:04.524904980
OPP-1518,Manufacturing,65794.95,82.0,Lost,2023-05-16 07:53:16.719343868
OPP-1519,IT_Tech,91553.71,79.0,Lost,2023-05-16 14:09:28.913782756
OPP-1520,Finance,121280.73,80.0,Lost,2023-05-16 20:25:41.108221644
OPP-1521,health-care,146928.76,,Lost,2023-05-17 02:41:53.302660532
OPP-1522,Manufacturing,27173.35,77.0,Lost,2023-05-17 08:58:05.497099420
OPP-1523,Retail,7493.51,47.0,Won,2023-05-17 15:14:17.691538308
OPP-1524,Retail,20435.72,86.0,Lost,2023-05-17 21:30:29.885977196
OPP-1525,health-care,93958.5,57.0,Won,2023-05-18 03:46:42.080416084
OPP-1526,health-care,78000.2,70.0,Won,2023-05-18 10:02:54.274854970
OPP-1527,IT_Tech,44076.66,73.0,Won,2023-05-18 16:19:06.469293858
OPP-1528,IT_Tech,42684.57,79.0,Won,2023-05-18 22:35:18.663732746
OPP-1529,Manufacturing,69003.22,96.0,Won,2023-05-19 04:51:30.858171634
OPP-1530,Retail,25527.02,48.0,Won,2023-05-19 11:07:43.052610522
OPP-1531,Manufacturing,47672.51,69.0,Lost,2023-05-19 17:23:55.247049410
OPP-1532,Manufacturing,55431.4,50.0,Won,2023-05-19 23:40:07.441488298
OPP-1533,Finance,99552.21,80.0,Lost,2023-05-20 05:56:19.635927186
OPP-1534,Retail,10608.55,68.0,Won,2023-05-20 12:12:31.830366074
OPP-1535,Manufacturing,53012.46,95.0,Lost,2023-05-20 18:28:44.024804960
OPP-1536,Retail,6652.53,63.0,Won,2023-05-21 00:44:56.219243848
OPP-1537,IT_Tech,61509.43,89.0,Won,2023-05-21 07:01:08.413682736
OPP-1538,health-care,35713.58,80.0,Lost,2023-05-21 13:17:20.608121624
OPP-1539,IT_Tech,41894.16,69.0,Lost,2023-05-21 19:33:32.802560512
OPP-1540,Manufacturing,23799.58,53.0,Lost,2023-05-22 01:49:44.996999400
OPP-1541,Finance,101929.16,84.0,Lost,2023-05-22 08:05:57.191438288
OPP-1542,IT_Tech,35704.69,55.0,Lost,2023-05-22 14:22:09.385877176
OPP-1543,Finance,28089.37,87.0,Won,2023-05-22 20:38:21.580316064
OPP-1544,Finance,94128.84,78.0,Lost,2023-05-23 02:54:33.774754950
OPP-1545,health-care,51701.78,90.0,Lost,2023-05-23 09:10:45.969193838
OPP-1546,IT_Tech,56419.68,70.0,Lost,2023-05-23 15:26:58.163632726
OPP-1547,Finance,73188.63,81.0,Lost,2023-05-23 21:43:10.358071614
OPP-1548,Finance,92711.94,82.0,Won,2023-05-24 03:59:22.552510502
OPP-1549,Retail,8276.83,,Won,2023-05-24 10:15:34.746949390
OPP-1550,Finance,51349.0,70.0,Lost,2023-05-24 16:31:46.941388278
OPP-1551,Manufacturing,28873.53,76.0,Lost,2023-05-24 22:47:59.135827166
OPP-1552,Finance,,70.0,Lost,2023-05-25 05:04:11.330266054
OPP-1553,Finance,200070.73,70.0,Lost,2023-05-25 11:20:23.524704940
OPP-1554,Manufacturing,24280.14,85.0,Won,2023-05-25 17:36:35.719143828
OPP-1555,health-care,139540.32,91.0,Lost,2023-05-25 23:52:47.913582716
OPP-1556,IT_Tech,12273.05,66.0,Won,2023-05-26 06:09:00.108021604
OPP-1557,IT_Tech,19988.36,89.0,Won,2023-05-26 12:25:12.302460492
OPP-1558,Retail,8271.83,59.0,Won,2023-05-26 18:41:24.496899380
OPP-1559,Finance,32483.74,88.0,Won,2023-05-27 00:57:36.691338268
OPP-1560,Retail,6052.37,63.0,Won,2023-05-27 07:13:48.885777156
OPP-1561,IT_Tech,44645.08,62.0,Won,2023-05-27 13:30:01.080216044
OPP-1562,IT_Tech,32629.31,94.0,Won,2023-05-27 19:46:13.274654930
OPP-1563,IT_Tech,43901.45,,Lost,2023-05-28 02:02:25.469093818
OPP-1564,health-care,110667.29,79.0,Lost,2023-05-28 08:18:37.663532706
OPP-1565,Finance,85765.34,88.0,Lost,2023-05-28 14:34:49.857971594
OPP-1566,health-care,108516.54,76.0,Lost,2023-05-28 20:51:02.052410482
OPP-1567,health-care,70142.25,88.0,Lost,2023-05-29 03:07:14.246849370
OPP-1568,Manufacturing,20060.41,40.0,Won,2023-05-29 09:23:26.441288258
OPP-1569,health-care,137955.78,70.0,Lost,2023-05-29 15:39:38.635727146
OPP-1570,Finance,51355.78,87.0,Lost,2023-05-29 21:55:50.830166034
OPP-1571,Retail,8368.26,60.0,Lost,2023-05-30 04:12:03.024604920
OPP-1572,health-care,65725.96,80.0,Lost,2023-05-30 10:28:15.219043808
OPP-1573,Finance,,58.0,Won,2023-05-30 16:44:27.413482696
OPP-1574,Manufacturing,,94.0,Won,2023-05-30 23:00:39.607921584
OPP-1575,Manufacturing,43132.28,88.0,Lost,2023-05-31 05:16:51.802360472
OPP-1576,IT_Tech,43224.85,,Lost,2023-05-31 11:33:03.996799360
OPP-1577,Manufacturing,23180.92,65.0,Won,2023-05-31 17:49:16.191238248
OPP-1578,health-care,54577.49,88.0,Won,2023-06-01 00:05:28.385677136
OPP-1579,IT_Tech,62141.32,101.0,Lost,2023-06-01 06:21:40.580116024
OPP-1580,health-care,98502.78,91.0,Lost,2023-06-01 12:37:52.774554910
OPP-1581,Manufacturing,102491.23,106.0,Lost,2023-06-01 18:54:04.968993798
OPP-1582,health-care,148460.9,72.0,Lost,2023-06-02 01:10:17.163432686
OPP-1583,health-care,145302.9,73.0,Lost,2023-06-02 07:26:29.357871574
OPP-1584,Finance,31801.82,58.0,Lost,2023-06-02 13:42:41.552310462
OPP-1585,IT_Tech,53206.2,81.0,Won,2023-06-02 19:58:53.746749350
OPP-1586,IT_Tech,35363.89,75.0,Won,2023-06-03 02:15:05.941188238
OPP-1587,IT_Tech,27570.71,69.0,Won,2023-06-03 08:31:18.135627126
OPP-1588,IT_Tech,39498.09,83.0,Won,2023-06-03 14:47:30.330066014
OPP-1589,IT_Tech,58256.2,91.0,Lost,2023-06-03 21:03:42.524504900
OPP-1590,IT_Tech,46649.42,56.0,Won,2023-06-04 03:19:54.718943788
OPP-1591,Finance,43170.63,67.0,Lost,2023-06-04 09:36:06.913382676
OPP-1592,IT_Tech,52639.89,85.0,Won,2023-06-04 15:52:19.107821564
OPP-1593,health-care,49883.6,70.0,Won,2023-06-04 22:08:31.302260452
OPP-1594,Manufacturing,40471.02,64.0,Won,2023-06-05 04:24:43.496699340
OPP-1595,health-care,60961.02,89.0,Won,2023-06-05 10:40:55.691138228
OPP-1596,Finance,64130.81,62.0,Lost,2023-06-05 16:57:07.885577116
OPP-1597,IT_Tech,53269.62,72.0,Lost,2023-06-05 23:13:20.080016004
OPP-1598,IT_Tech,21588.22,73.0,Lost,2023-06-06 05:29:32.274454890
OPP-1599,IT_Tech,96047.44,73.0,Won,2023-06-06 11:45:44.468893778
OPP-1600,IT_Tech,14609.93,76.0,Won,2023-06-06 18:01:56.663332666
OPP-1601,IT_Tech,26934.58,64.0,Won,2023-06-07 00:18:08.857771554
OPP-1602,IT_Tech,43700.11,91.0,Lost,2023-06-07 06:34:21.052210442
OPP-1603,IT_Tech,48637.84,74.0,Won,2023-06-07 12:50:33.246649330
OPP-1604,IT_Tech,34536.16,81.0,Won,2023-06-07 19:06:45.441088218
OPP-1605,health-care,70655.1,87.0,Lost,2023-06-08 01:22:57.635527106
OPP-1606,IT_Tech,44590.45,67.0,Won,2023-06-08 07:39:09.829965994
OPP-1607,health-care,63662.97,52.0,Lost,2023-06-08 13:55:22.024404880
OPP-1608,Finance,,88.0,Lost,2023-06-08 20:11:34.218843768
OPP-1609,Finance,121007.7,82.0,Lost,2023-06-09 02:27:46.413282656
OPP-1610,IT_Tech,,83.0,Lost,2023-06-09 08:43:58.607721544
OPP-1611,Retail,8241.37,60.0,Won,2023-06-09 15:00:10.802160432
OPP-1612,Finance,69728.68,72.0,Won,2023-06-09 21:16:22.996599320
OPP-1613,IT_Tech,31249.76,96.0,Lost,2023-06-10 03:32:35.191038208
OPP-1614,Manufacturing,21964.86,52.0,Won,2023-06-10 09:48:47.385477096
OPP-1615,Manufacturing,43481.12,83.0,Won,2023-06-10 16:04:59.579915984
OPP-1616,IT_Tech,27755.16,64.0,Lost,2023-06-10 22:21:11.774354870
OPP-1617,IT_Tech,50397.76,71.0,Lost,2023-06-11 04:37:23.968793758
OPP-1618,Retail,7823.63,58.0,Won,2023-06-11 10:53:36.163232646
OPP-1619,Retail,31556.04,62.0,Lost,2023-06-11 17:09:48.357671534
OPP-1620,IT_Tech,23198.29,77.0,Won,2023-06-11 23:26:00.552110422
OPP-1621,IT_Tech,40524.06,90.0,Won,2023-06-12 05:42:12.746549310
OPP-1622,health-care,117608.38,,Won,2023-06-12 11:58:24.940988198
OPP-1623,health-care,51928.12,77.0,Lost,2023-06-12 18:14:37.135427086
OPP-1624,Finance,121964.0,70.0,Lost,2023-06-13 00:30:49.329865974
OPP-1625,health-care,34978.53,79.0,Won,2023-06-13 06:47:01.524304860
OPP-1626,health-care,174777.78,110.0,Lost,2023-06-13 13:03:13.718743748
OPP-1627,Retail,13454.58,61.0,Won,2023-06-13 19:19:25.913182636
OPP-1628,IT_Tech,26951.5,66.0,Lost,2023-06-14 01:35:38.107621524
OPP-1629,IT_Tech,31269.83,65.0,Won,2023-06-14 07:51:50.302060412
OPP-1630,Retail,20019.45,63.0,Won,2023-06-14 14:08:02.496499300
OPP-1631,Manufacturing,27113.1,38.0,Lost,2023-06-14 20:24:14.690938188
OPP-1632,Finance,46648.0,80.0,Lost,2023-06-15 02:40:26.885377076
OPP-1633,Finance,64028.15,67.0,Won,2023-06-15 08:56:39.079815964
OPP-1634,IT_Tech,20161.27,50.0,Lost,2023-06-15 15:12:51.274254850
OPP-1635,health-care,218016.57,95.0,Lost,2023-06-15 21:29:03.468693738
OPP-1636,Finance,,63.0,Won,2023-06-16 03:45:15.663132626
OPP-1637,IT_Tech,55039.61,72.0,Lost,2023-06-16 10:01:27.857571514
OPP-1638,IT_Tech,40325.33,91.0,Lost,2023-06-16 16:17:40.052010402
OPP-1639,health-care,40509.0,57.0,Lost,2023-06-16 22:33:52.246449290
OPP-1640,IT_Tech,36207.54,55.0,Won,2023-06-17 04:50:04.440888178
OPP-1641,health-care,117055.29,84.0,Lost,2023-06-17 11:06:16.635327066
OPP-1642,IT_Tech,33053.06,86.0,Won,2023-06-17 17:22:28.829765954
OPP-1643,health-care,149622.06,64.0,Lost,2023-06-17 23:38:41.024204840
OPP-1644,IT_Tech,,81.0,Lost,2023-06-18 05:54:53.218643728
OPP-1645,Manufacturing,57495.24,83.0,Won,2023-06-18 12:11:05.413082616
OPP-1646,Finance,55503.75,51.0,Won,2023-06-18 18:27:17.607521504
OPP-1647,Finance,38257.49,83.0,Lost,2023-06-19 00:43:29.801960392
OPP-1648,Retail,9830.12,74.0,Won,2023-06-19 06:59:41.996399280
OPP-1649,health-care,82268.58,75.0,Lost,2023-06-19 13:15:54.190838168
OPP-1650,IT_Tech,47709.86,90.0,Lost,2023-06-19 19:32:06.385277056
OPP-1651,Finance,19871.8,82.0,Lost,2023-06-20 01:48:18.579715944
OPP-1652,Finance,72775.31,79.0,Lost,2023-06-20 08:04:30.774154830
OPP-1653,Retail,14458.6,61.0,Won,2023-06-20 14:20:42.968593718
OPP-1654,health-care,61912.26,65.0,Lost,2023-06-20 20:36:55.163032606
OPP-1655,IT_Tech,69260.98,77.0,Lost,2023-06-21 02:53:07.357471494
OPP-1656,IT_Tech,44841.53,81.0,Won,2023-06-21 09:09:19.551910382
OPP-1657,health-care,160510.58,80.0,Lost,2023-06-21 15:25:31.746349270
OPP-1658,Finance,64242.72,51.0,Lost,2023-06-21 21:41:43.940788158
OPP-1659,Finance,128346.19,97.0,Lost,2023-06-22 03:57:56.135227046
OPP-1660,health-care,195055.58,87.0,Lost,2023-06-22 10:14:08.329665934
OPP-1661,Manufacturing,69971.74,73.0,Lost,2023-06-22 16:30:20.524104820
OPP-1662,Finance,37976.2,84.0,Lost,2023-06-22 22:46:32.718543708
OPP-1663,IT_Tech,31989.47,90.0,Won,2023-06-23 05:02:44.912982596
OPP-1664,IT_Tech,30559.1,38.0,Won,2023-06-23 11:18:57.107421484
OPP-1665,IT_Tech,46380.17,80.0,Lost,2023-06-23 17:35:09.301860372
OPP-1666,IT_Tech,51183.72,58.0,Lost,2023-06-23 23:51:21.496299260
